ID,model_ID,model,B_0,B_1,B_2,B_3,N_max,N_0,r_max,t_lag,AIC/AIC_c,BIC,R_2
188,3,cubic,-0.23459296889796272,0.005296292095009962,1.1637900565260836e-05,-2.0924110092405727e-08,0.0,0.0,0.0,0.0,150.86346340362624,148.18627310095144,0.40850236210243385
188,4,logistic,0.0,0.0,0.0,0.0,358.63651973011815,0.37088735387090177,0.018990444725981843,0.0,130.81656608452448,130.97957574714655,0.8409152408099902
188,5,gompertz,0.0,0.0,0.0,0.0,2.496416461183656,0.07334568415136027,0.03722453925446802,138.88017327017604,122.30011109253749,119.62292078986268,0.9538118915817351
188,6,baranyi,0.0,0.0,0.0,0.0,2.4610988535154172,0.056342411960581276,0.038705500722683105,146.06040403725845,129.0059004464847,126.32871014380989,0.9150986714335889
188,7,buchanan,0.0,0.0,0.0,0.0,2.47179655255874,0.07728596199376836,0.027028607493620436,121.71825842417297,130.29521151927582,127.61802121660102,0.9044608315384164
189,1,linear,-0.5498266609092395,0.07817175455043954,0.0,0.0,0.0,0.0,0.0,0.0,144.00541310221163,144.5970868342203,0.7479868438985321
189,2,quadratic,-0.8379888002736414,0.10387598532393258,-0.0004221140858869232,0.0,0.0,0.0,0.0,0.0,138.69948411299313,136.688382422338,0.917566014756143
189,3,cubic,0.04102891978006144,-0.029032681461139402,0.0046833199112676005,-5.556983556942367e-05,0.0,0.0,0.0,0.0,141.8169489453585,134.8030718320396,0.9476155990055168
189,4,logistic,0.0,0.0,0.0,0.0,3489.980258995222,0.1805573795652066,0.20438179621399954,0.0,114.99604473525828,112.98494304460316,0.9940773573065117
189,5,gompertz,0.0,0.0,0.0,0.0,3.5663914443146885,0.0852428689798429,0.2806832245193424,14.143649235576516,139.56945096493786,132.55557385161896,0.9592659869840767
189,6,baranyi,0.0,0.0,0.0,0.0,14.717702333878307,-0.4033622644034854,0.18232321603796828,2.3809374072441054,156.55815523151588,149.54427811819698,0.7323270685909504
189,7,buchanan,0.0,0.0,0.0,0.0,3.4467025945850303,0.10251501496815564,0.2007157853532367,10.333797926606879,141.83211046345406,134.81823335013516,0.9475751947108405
190,1,linear,0.0007374013048704331,0.05960088577652356,0.0,0.0,0.0,0.0,0.0,0.0,152.11946714356392,152.7111408755726,0.7673929140870064
190,2,quadratic,-0.3482228385831614,0.08764228556351897,-0.0003918138711868366,0.0,0.0,0.0,0.0,0.0,138.39682885137276,136.38572716071764,0.9700208010732922
190,3,cubic,0.023627290741584966,0.034274546182514076,0.0013978269549324229,-1.6589562791492232e-05,0.0,0.0,0.0,0.0,138.2756847502573,131.2618076369384,0.9867064654875972
190,4,logistic,0.0,0.0,0.0,0.0,3489.980258995222,0.1805573795652066,0.20438179621399954,0.0,127.77981362344585,125.76871193279072,0.9907843017404394
190,5,gompertz,0.0,0.0,0.0,0.0,3.987103676432181,0.15966155318375908,0.18822115588095492,8.762852046623681,128.3784070395673,121.3645299262484,0.9955739449927871
190,6,baranyi,0.0,0.0,0.0,0.0,3.6316687219718697,0.10630275425544353,0.1748564852488514,6.971901988817215,144.24590353707742,137.23202642375853,0.9742058918347484
190,7,buchanan,0.0,0.0,0.0,0.0,3.5634066031237146,0.2993431578457184,0.15525144178586306,7.328688976099532,152.26544014583772,145.25156303251882,0.9371000660055677
191,1,linear,-0.4428870281723997,0.05939853192907954,0.0,0.0,0.0,0.0,0.0,0.0,107.57238029378462,107.41070491882412,0.7785516404185493
191,2,quadratic,-0.9908031474395568,0.0973294236589811,-0.0005316333776576619,0.0,0.0,0.0,0.0,0.0,103.26292103834574,99.58068720506508,0.9357668873864413
191,3,cubic,-0.3756826769061953,0.029548203126405836,0.001576810218856271,-1.9499950560187777e-05,0.0,0.0,0.0,0.0,97.70592606921892,86.76980044428477,0.9900104652311071
191,4,logistic,0.0,0.0,0.0,0.0,953.5771873699123,0.19789524654704654,0.16304067601569597,0.0,90.95272317070112,87.27048933742046,0.9862080833842011
191,5,gompertz,0.0,0.0,0.0,0.0,3.4094654549597028,-0.2788270045978741,0.1724465891774174,7.254199234927601,107.68507799127613,96.74895236634198,0.9652262943813414
191,6,baranyi,0.0,0.0,0.0,0.0,2.96501396951042,-0.4764093652028732,0.16632834156086282,3.863584603539824,98.9134656005183,87.97733997558414,0.9883823353275398
191,7,buchanan,0.0,0.0,0.0,0.0,2.8392278221434597,-0.2803434127783553,0.14932562127670396,4.6497139628850555,99.03662710885898,88.10050148392483,0.9882101930838203
192,1,linear,0.973303472733777,0.003971937288076913,0.0,0.0,0.0,0.0,0.0,0.0,111.31039054900403,108.68566895668819,-1.5937053482316248
192,2,quadratic,-3.1684565906077053,0.02692881607835013,-2.8745285271884514e-05,0.0,0.0,0.0,0.0,0.0,97.91893460525647,87.08597248216869,0.8604297716259082
192,3,cubic,-6.002062697845792,0.05106622235103645,-9.276678217751224e-05,5.3451364010617614e-08,0.0,0.0,0.0,0.0,121.89195698221467,82.85075432835494,0.9489234515051446
192,4,logistic,0.0,0.0,0.0,0.0,362.2012318550361,-42.7805375176279,0.16211187663839416,0.0,124.67361247813373,113.84065035504595,-0.8207797776109846
192,5,gompertz,0.0,0.0,0.0,0.0,2.9632545781893604,1.2985274806486393,0.06871193363596664,258.6751118568798,131.16204618022567,92.12084352636596,0.7622214682226321
192,6,baranyi,0.0,0.0,0.0,0.0,2.9643094875563065,1.228619874359227,0.05689016622910043,248.07533784252968,131.05355626130978,92.01235360745007,0.7664430358109884
192,7,buchanan,0.0,0.0,0.0,0.0,2.956034498737668,-0.4966888595610103,0.02957649327880445,78.02587240307102,131.6946557499686,92.65345309610889,0.7403643911647553
193,1,linear,0.07628451741175654,0.006940101551394401,0.0,0.0,0.0,0.0,0.0,0.0,117.73816783963372,116.57589828679966,-0.0557963692281378
193,2,quadratic,-1.256752474388063,0.019140074477132524,-2.080188762829634e-05,0.0,0.0,0.0,0.0,0.0,94.34568003157096,88.12932062779221,0.9849701813166286
193,3,cubic,-1.0757047649852638,0.01629438839067931,-9.417440422683681e-06,-1.293232989887373e-08,0.0,0.0,0.0,0.0,113.67508367729833,95.4046344225749,0.96781364132678
193,4,logistic,0.0,0.0,0.0,0.0,1155.120464240078,0.12919593309845617,0.029981250135267028,0.0,105.67073326244918,99.45437385867042,0.9245426304494103
193,5,gompertz,0.0,0.0,0.0,0.0,3.070495869026972,0.11059724164685805,0.04287288383053182,109.92673401012658,120.32838736459422,102.05793810987079,0.9170787027836041
193,6,baranyi,0.0,0.0,0.0,0.0,3.000651362707625,0.02501412358648434,0.04029271412824489,103.70747456444799,126.92195001061756,108.65150075589413,0.7911063431258076
193,7,buchanan,0.0,0.0,0.0,0.0,3.0456931317393767,-0.6930973520882828,0.027340001073655598,5.301474091545131,122.76670399230758,104.49625473758415,0.8828294514776063
194,1,linear,0.00798908391234392,0.004949222743465686,0.0,0.0,0.0,0.0,0.0,0.0,102.62407624952674,101.46180669669268,-2.3676753558790344
194,2,quadratic,-1.304322703612227,0.016740974137301676,-1.979500114009218e-05,0.0,0.0,0.0,0.0,0.0,85.02845276873757,78.81209336495881,0.7405540075900575
194,3,cubic,-0.7895379298170203,0.008813882794940083,1.1413826103780022e-05,-3.492345723719501e-08,0.0,0.0,0.0,0.0,100.80631051559365,82.53586126087022,0.6609792552631163
194,4,logistic,0.0,0.0,0.0,0.0,150.25802231704947,0.10113039040446337,0.025986546893825457,0.0,83.65456042234884,77.43820101857008,0.7858962919346116
194,5,gompertz,0.0,0.0,0.0,0.0,2.157246090618138,0.026666038856115525,0.04165429652788037,133.39720777117375,92.94066026662982,74.67021101190639,0.8894734567729524
194,6,baranyi,0.0,0.0,0.0,0.0,2.139468202705788,0.0035099308306458907,0.045963102175880885,143.5392863897378,90.18327593687289,71.91282668214946,0.9251683674856512
194,7,buchanan,0.0,0.0,0.0,0.0,2.1274443656399353,-3.321274180512979,0.02299149124743774,-246.82965894905402,90.826878167716,72.55642891299257,0.9182112063319371
195,1,linear,-0.628931859475765,0.011429576073531067,0.0,0.0,0.0,0.0,0.0,0.0,170.2878653981956,172.78271347058023,0.7869545090648338
195,2,quadratic,-0.27887848253053416,0.004427178111022289,2.194947094666219e-05,0.0,0.0,0.0,0.0,0.0,187.3315653574258,188.9246961206053,0.37445994132697125
195,3,cubic,0.1304736109552555,-0.01685316772222343,0.00019744460965205162,-3.6843625437843764e-07,0.0,0.0,0.0,0.0,161.31563254638274,161.14037933369042,0.9392002053726672
195,4,logistic,0.0,0.0,0.0,0.0,150.25802231704947,0.10113039040446337,0.025986546893825457,0.0,0.0,0.0,0.0
195,5,gompertz,0.0,0.0,0.0,0.0,2.9360612411167004,-0.01606016283945743,0.05950217716122248,125.29423577264718,163.0806534273373,162.90540021464497,0.9304121757598081
195,6,baranyi,0.0,0.0,0.0,0.0,2.139468202705788,0.0035099308306458907,0.045963102175880885,143.5392863897378,0.0,0.0,0.0
195,7,buchanan,0.0,0.0,0.0,0.0,2.76773295844947,-0.0038742529820231194,0.04692896363627856,114.97373210445163,181.64966550461207,181.47441229191975,0.7113985043712334
196,1,linear,-0.19338901162401229,0.010122394703238932,0.0,0.0,0.0,0.0,0.0,0.0,154.31094815003468,156.0046339684298,0.4032544776538707
196,2,quadratic,-0.30621395758787767,0.012060419060324132,-5.707537591631212e-06,0.0,0.0,0.0,0.0,0.0,157.59262948333568,157.75563914595776,0.44017686753154806
196,3,cubic,-0.03507466571515004,-0.00831451570178807,0.00016418564215864176,-3.508783133769e-07,0.0,0.0,0.0,0.0,127.25793618062012,124.5807458779453,0.976017781215402
196,4,logistic,0.0,0.0,0.0,0.0,150.25802231704947,0.10113039040446337,0.025986546893825457,0.0,0.0,0.0,0.0
196,5,gompertz,0.0,0.0,0.0,0.0,2.8206911169236903,-0.002470825421260631,0.04879507249118584,88.36619855577818,150.4739504758468,147.796760173172,0.8045410266933392
196,6,baranyi,0.0,0.0,0.0,0.0,2.139468202705788,0.0035099308306458907,0.045963102175880885,143.5392863897378,0.0,0.0,0.0
196,7,buchanan,0.0,0.0,0.0,0.0,2.680513305923355,-0.010599109484564816,0.038634266332981705,75.76666902684046,150.74323789080617,148.06604758813137,0.7990724302823657
197,1,linear,-0.28785772425524514,0.009074712716144233,0.0,0.0,0.0,0.0,0.0,0.0,149.63211927257728,151.75350588860795,0.1405793881033467
197,2,quadratic,-0.3435438097142228,0.010022116274612412,-2.764251839293126e-06,0.0,0.0,0.0,0.0,0.0,152.14023675829054,153.07986335744255,0.2168151446127623
197,3,cubic,0.014209231449082971,-0.008709839202616913,0.00014792242358094455,-3.0715282693623904e-07,0.0,0.0,0.0,0.0,115.00007890614266,113.71032644079696,0.9735810154222899
197,4,logistic,0.0,0.0,0.0,0.0,150.25802231704947,0.10113039040446337,0.025986546893825457,0.0,0.0,0.0,0.0
197,5,gompertz,0.0,0.0,0.0,0.0,2.4378535861519817,0.08268709076171157,0.043996802467591106,101.89779613243793,124.28900756486195,122.99925509951623,0.9427975901123509
197,6,baranyi,0.0,0.0,0.0,0.0,2.139468202705788,0.0035099308306458907,0.045963102175880885,143.5392863897378,0.0,0.0,0.0
197,7,buchanan,0.0,0.0,0.0,0.0,2.324187710939203,0.07941695548401104,0.034844805362914864,89.82915003575957,106.77528937423106,105.48553690888536,0.9866882859817577
198,1,linear,-1.163159954426762,0.001331167758921059,0.0,0.0,0.0,0.0,0.0,0.0,8.036497234065054,12.842979881852504,-1.6885764150889946
198,2,quadratic,-1.558631383190757,0.0077567507050845565,-1.4156186932770893e-05,0.0,0.0,0.0,0.0,0.0,-10.290493815406855,-5.011674846427098,-1.4313887718086007
198,3,cubic,-1.8244655494428401,0.017863218866203692,-7.166327440183106e-05,8.216827650701267e-08,0.0,0.0,0.0,0.0,-48.35855136205908,-42.903302504635555,0.430249381380972
198,4,logistic,0.0,0.0,0.0,0.0,150.25802231704947,0.10113039040446337,0.025986546893825457,0.0,0.0,0.0,0.0
198,5,gompertz,0.0,0.0,0.0,0.0,-0.6775761072202071,-2.278685002067508,0.0797440140728998,-5.718073826445299,-57.645855580604895,-52.19060672318137,0.620710870411752
198,6,baranyi,0.0,0.0,0.0,0.0,-0.67799696268154,-2.0829334503974444,0.07855361629154178,-2.0481351647419386,-58.541001740621475,-53.08575288319795,0.6343959173388173
198,7,buchanan,0.0,0.0,0.0,0.0,-0.6793179635156483,-2.2325065838784615,0.057284150583492024,-9.384067236969749,-59.07272882272995,-53.61747996530642,0.64193334361038
199,1,linear,-1.3216722120985267,0.005315793005226658,0.0,0.0,0.0,0.0,0.0,0.0,-5.138139157593506,-2.6432910852088956,-1.0175583567338644
199,2,quadratic,-1.5279559171145627,0.024560023049565057,-0.00014786341794252497,0.0,0.0,0.0,0.0,0.0,-35.13409691713344,-33.54096615395396,0.7313626175443138
199,3,cubic,-1.6747789578452195,0.04866662932103863,-0.0006115955216250755,2.1682678544210107e-06,0.0,0.0,0.0,0.0,-42.65050655060419,-42.82575976329651,0.8904704010064659
199,4,logistic,0.0,0.0,0.0,0.0,150.25802231704947,0.10113039040446337,0.025986546893825457,0.0,0.0,0.0,0.0
199,5,gompertz,0.0,0.0,0.0,0.0,-0.7348104886914093,-2.3389611986018006,0.2228317316526789,-4.387263823533333,-34.183423880050526,-34.358677092742845,0.7922031169743571
199,6,baranyi,0.0,0.0,0.0,0.0,-0.7375865317012187,-1.9252523843625966,0.21801920053563806,-1.163100906912316,-33.6053688638481,-33.78062207654042,0.7828854685509432
199,7,buchanan,0.0,0.0,0.0,0.0,-0.7434040552329263,-1.8499777444777794,0.18684433192794092,0.30820162887938496,-32.314138605423636,-32.489391818115955,0.7604929206081503
200,1,linear,-1.3694598809316985,0.006170519718028856,0.0,0.0,0.0,0.0,0.0,0.0,-24.681087047651104,-21.038589872625312,-0.45526288932507253
200,2,quadratic,-1.5025838024766829,0.022202254653116555,-0.00012650365814378823,0.0,0.0,0.0,0.0,0.0,-42.38390849055053,-38.89720896047952,0.43050523104972493
200,3,cubic,-1.6497910510858014,0.05205787361412126,-0.0007199137415501836,2.8142277033012616e-06,0.0,0.0,0.0,0.0,-49.06300846458519,-46.230275077637444,0.6702298685060478
200,4,logistic,0.0,0.0,0.0,0.0,150.25802231704947,0.10113039040446337,0.025986546893825457,0.0,0.0,0.0,0.0
200,5,gompertz,0.0,0.0,0.0,0.0,-0.7434877493660504,-2436.939846402666,340.4258023698916,-51.82594913019248,-106.35896105965011,-103.52622767270236,0.988472581802895
200,6,baranyi,0.0,0.0,0.0,0.0,-0.739881324071462,-2.066410574899014,0.1798786924351919,-8.372869049309555,-108.6382320800018,-105.80549869305405,0.9899189433247328
200,7,buchanan,0.0,0.0,0.0,0.0,-0.7450702286335704,-2.733919970309108,0.23034967450232338,-8.471896516023861,-90.2501338391596,-87.41740045221185,0.9702715132069258
201,1,linear,-1.2266327710965441,0.0012756345128663257,0.0,0.0,0.0,0.0,0.0,0.0,-16.87000427509067,-11.229655246669706,-1.0622729494746057
201,2,quadratic,-1.749085959875621,0.0061335552996661475,-7.2519968537080735e-06,0.0,0.0,0.0,0.0,0.0,-64.26081809562552,-57.75163477567962,0.36024720663188237
201,3,cubic,-2.043470594524984,0.01192134971017386,-2.9222824202706714e-05,2.1851350617547175e-08,0.0,0.0,0.0,0.0,-128.4948509984225,-121.32503851515678,0.9347234625478454
201,4,logistic,0.0,0.0,0.0,0.0,150.25802231704947,0.10113039040446337,0.025986546893825457,0.0,0.0,0.0,0.0
201,5,gompertz,0.0,0.0,0.0,0.0,-0.604151649612772,-2.146711041520494,0.027773984995398994,1.1176838753153844,-121.34536075540969,-114.17554827214398,0.9166081517699449
201,6,baranyi,0.0,0.0,0.0,0.0,-0.6064606666552688,-2.068667645666059,0.029224726179957156,8.26065648876489,-126.6855770627386,-119.5157645794729,0.9305983720807478
201,7,buchanan,0.0,0.0,0.0,0.0,-0.6089797150664811,-2.839711796950459,0.01885191899637488,-104.70165707806854,-125.19762184421747,-118.02780936095176,0.9269171411556885
202,1,linear,-1.0659469971853495,0.0014319624080037616,0.0,0.0,0.0,0.0,0.0,0.0,-15.01063865782824,-10.20415601004079,-0.837148342163299
202,2,quadratic,-1.366983230338089,0.006306185617926565,-1.071750422730843e-05,0.0,0.0,0.0,0.0,0.0,-28.963645872043166,-23.68482690306341,-0.3526476781323098
202,3,cubic,-1.5629379294018706,0.013752558691935021,-5.3036000537264466e-05,6.038187080168251e-08,0.0,0.0,0.0,0.0,-53.66481108356127,-48.20956222613774,0.5456318262508901
202,4,logistic,0.0,0.0,0.0,0.0,150.25802231704947,0.10113039040446337,0.025986546893825457,0.0,0.0,0.0,0.0
202,5,gompertz,0.0,0.0,0.0,0.0,-0.5842714422449471,-2496.8272199708294,97.87688260818133,-184.06351419567682,-116.08172857838022,-110.6264797209567,0.9693683812315728
202,6,baranyi,0.0,0.0,0.0,0.0,-0.5820351706153604,-2.0339511999479942,0.04555463497764158,-41.95876840552948,-116.5515958586686,-111.09634700124508,0.9699867739779959
202,7,buchanan,0.0,0.0,0.0,0.0,-0.5875583917856474,-1.886108019475795,0.05250011315448798,-6.230276239287883,-106.24227179519599,-100.78702293777246,0.9530217381654509
203,1,linear,-1.3578860057526787,0.008040848809221414,0.0,0.0,0.0,0.0,0.0,0.0,2.9225022728419567,5.417350345226567,-0.9772240321135803
203,2,quadratic,-1.5386230576239708,0.025779293145560732,-0.00013719417457054543,0.0,0.0,0.0,0.0,0.0,-10.740568482255979,-9.147437719076498,0.2748215037022046
203,3,cubic,-1.7042539119709952,0.05582330431078555,-0.0007245411796796287,2.766043728232257e-06,0.0,0.0,0.0,0.0,-21.87489046768411,-22.05014368037643,0.7702964582649553
203,4,logistic,0.0,0.0,0.0,0.0,150.25802231704947,0.10113039040446337,0.025986546893825457,0.0,0.0,0.0,0.0
203,5,gompertz,0.0,0.0,0.0,0.0,-0.5293678526736416,-2748.397157201365,240.47640917343355,-82.83443350428769,-64.73382848040443,-64.90908169309674,0.9914645928394942
203,6,baranyi,0.0,0.0,0.0,0.0,-0.5250812965439254,-1.9884971745263025,0.11478460638610186,-13.740520354838061,-63.547097065677534,-63.72235027836985,0.9906484850201748
203,7,buchanan,0.0,0.0,0.0,0.0,-0.5478401994797076,-3.571474204263697,0.2001679721899677,-19.438506509130267,-49.98048845897122,-50.15574167166354,0.9734571853235521
204,1,linear,-1.028447894593476,0.003321012526640392,0.0,0.0,0.0,0.0,0.0,0.0,-9.332523853984267,-6.208373250677637,-0.9025845993146535
204,2,quadratic,-1.160072491409698,0.01676555338094011,-0.00010426427829862609,0.0,0.0,0.0,0.0,0.0,-19.236468367087582,-16.586085744496927,-0.1269503154736138
204,3,cubic,-1.3190613998981957,0.04367641314125457,-0.0006242705558533613,2.4357042566699857e-06,0.0,0.0,0.0,0.0,-29.33771550777817,-27.79746450226712,0.4963731842619853
204,4,logistic,0.0,0.0,0.0,0.0,150.25802231704947,0.10113039040446337,0.025986546893825457,0.0,0.0,0.0,0.0
204,5,gompertz,0.0,0.0,0.0,0.0,-0.6470302868324088,-1.6910458874240322,0.26069000046810303,-0.20942036621444907,-51.30319346794006,-49.76294246242901,0.8801396422508194
204,6,baranyi,0.0,0.0,0.0,0.0,-0.6478577891084896,-1.6293032279703528,0.37949995022613636,1.3508746802002756,-52.04265843745604,-50.50240743194499,0.8858432351542443
204,7,buchanan,0.0,0.0,0.0,0.0,-0.6524465808539835,-5.382105851072807,0.20332230229309192,-42.93420300691099,-52.595548849667836,-51.05529784415678,0.8898530658798297
205,1,linear,-1.6861838648220688,0.001778038806024626,0.0,0.0,0.0,0.0,0.0,0.0,-71.85039552989599,-66.21004650147503,0.01862169368915001
205,2,quadratic,-2.134831583227053,0.005926969373470749,-6.1751554973842866e-06,0.0,0.0,0.0,0.0,0.0,-157.15554860649127,-150.64636528654538,0.9453367492445939
205,3,cubic,-2.2385598237050233,0.007955875507120704,-1.3855265056593826e-05,7.619998615832524e-09,0.0,0.0,0.0,0.0,-236.1905130600563,-229.0207005767906,0.9967374404211254
205,4,logistic,0.0,0.0,0.0,0.0,150.25802231704947,0.10113039040446337,0.025986546893825457,0.0,0.0,0.0,0.0
205,5,gompertz,0.0,0.0,0.0,0.0,-0.7769867550379082,-2.4368694855526973,0.015129529625146809,-30.748298271542687,-175.95457681616145,-168.78476433289575,0.9739681984426943
205,6,baranyi,0.0,0.0,0.0,0.0,-0.7858062948910975,-2.2164136773287497,0.014816451831337615,-8.310385042213301,-186.40768884797242,-179.23787636470672,0.9818434825641097
205,7,buchanan,0.0,0.0,0.0,0.0,-0.8080324988145925,-3.0986647218339836,0.010947578668173977,-206.75182143860104,-165.9298084067961,-158.7599959235304,0.9632181567784893
206,1,linear,1.546414258477434,0.1934465621315532,0.0,0.0,0.0,0.0,0.0,0.0,67.41337212811334,64.78865053579752,0.9438320093886053
206,2,quadratic,1.6426031063002253,0.050121964653378405,0.02856423580241015,0.0,0.0,0.0,0.0,0.0,71.25864178786028,60.425679664772495,0.9797284416159484
